5.39429E+17,Mon Dec 01 14:40:55 +0000 2014,Too many U.S. infants still sleep with blankets or other unsafe bedding http://www.cbc.ca/news/health/bedding-still-common-for-u-s-babies-cdc-finds-1.2855852?cmp=rss
5.39429E+17,Mon Dec 01 14:40:55 +0000 2014,'It doesn't look good': WHO says Ebola targets set for Dec. 1 will be missed http://www.cbc.ca/news/world/ebola-targets-for-december-set-by-who-will-be-missed-1.2855227?cmp=rss
5.39429E+17,Mon Dec 01 14:40:55 +0000 2014,Cancer cured by 'medicine man'
5.39429E+17,Mon Dec 01 14:40:55 +0000 2014,Gordie Howe faces long recovery after 2 strokes
5.38688E+17,Sat Nov 29 13:37:37 +0000 2014,Ebola cases exceed 16
5.38448E+17,Fri Nov 28 21:44:31 +0000 2014,Tearful family hear 21-year-old's donated heart beat in veteran's chest http://www.cbc.ca/news/health/heart-donor-s-family-listen-to-beat-in-recipient-s-chest-1.2853780?cmp=rss
5.38399E+17,Fri Nov 28 18:28:15 +0000 2014,No public insurance coverage for IVF in new Quebec health bill http://www.cbc.ca/news/canada/montreal/in-vitro-fertilization-dropped-from-ramq-in-new-quebec-health-bill-1.2853715?cmp=rss
5.38353E+17,Fri Nov 28 15:24:03 +0000 2014,Ebola male survivors told to 'abstain from sex' for 3 months http://www.cbc.ca/news/health/ebola-outbreak-male-survivors-told-to-abstain-from-sex-for-3-months-1.2853427?cmp=rss
5.38353E+17,Fri Nov 28 15:24:02 +0000 2014,Canada pledges $500M to vaccinate children around the world http://www.cbc.ca/news/politics/immunization-funding-of-500m-pledged-by-canada-for-poor-countries-1.2853472?cmp=rss
5.38353E+17,Fri Nov 28 15:24:02 +0000 2014,Breastfeeding mom angry at Babies 'R' Us after told to go elsewhere http://www.cbc.ca/news/canada/montreal/breastfeeding-mom-angry-at-babies-r-us-after-told-to-go-elsewhere-1.2853397?cmp=rss
5.38098E+17,Thu Nov 27 22:32:26 +0000 2014,Ebola vaccine injected in volunteers in Halifax experiment http://www.cbc.ca/news/health/ebola-outbreak-volunteers-vaccinated-in-halifax-experiment-1.2852768?cmp=rss
5.38089E+17,Thu Nov 27 21:57:20 +0000 2014,Thalidomide victims invited to Ottawa to talk compensation http://www.cbc.ca/news/politics/thalidomide-victims-invited-to-ottawa-to-talk-compensation-1.2852704?cmp=rss
5.38039E+17,Thu Nov 27 18:39:02 +0000 2014,Ebola outbreak: Canada sending 40 military medical personnel to Africa http://www.cbc.ca/news/politics/ebola-outbreak-canada-sending-40-military-medical-personnel-to-africa-1.2852392?cmp=rss
5.37996E+17,Thu Nov 27 15:48:20 +0000 2014,Vaccines: Busting common myths http://www.cbc.ca/news/health/vaccines-busting-common-myths-1.2851270?cmp=rss
5.37996E+17,Thu Nov 27 15:48:20 +0000 2014,Rethinking nature vs. nurture: The mysterious differences in identical twins http://www.cbc.ca/news/health/idential-twins-differences-focus-of-epigenetics-studies-1.2849795?cmp=rss
5.37996E+17,Thu Nov 27 15:48:20 +0000 2014,Mix of head injury and alcohol or drugs in teens 'a toxic combination
5.37916E+17,Thu Nov 27 10:29:55 +0000 2014,Health Canada clamps down on medical marijuana advertising http://www.cbc.ca/news/politics/health-canada-clamps-down-on-medical-marijuana-advertising-1.2851471?cmp=rss
5.37916E+17,Thu Nov 27 10:29:55 +0000 2014,'Movember brothers' give more than lip service to men's health http://www.cbc.ca/news/health/movember-brothers-give-more-than-lip-service-to-men-s-health-1.2849721?cmp=rss
5.37745E+17,Wed Nov 26 23:10:23 +0000 2014,Prescription heroin offered in Vancouver outside of clinical trial for 1st time http://www.cbc.ca/news/canada/british-columbia/prescription-heroin-offered-in-vancouver-outside-of-clinical-trial-for-1st-time-1.2850223?cmp=rss
5.37736E+17,Wed Nov 26 22:33:36 +0000 2014,Experimental U.S. Ebola vaccine appears to be safe
5.37728E+17,Wed Nov 26 22:00:51 +0000 2014,Low back pain sufferers get $2.3M in help from Ontario http://www.cbc.ca/news/canada/windsor/low-back-pain-sufferers-get-2-3m-in-help-from-ontario-1.2851196?cmp=rss
5.37693E+17,Wed Nov 26 19:43:41 +0000 2014,Coke plans to start making fancy milk — for twice the price http://www.cbc.ca/1.2850550 http://pbs.twimg.com/media/B3ZFFrICQAAnLfu.jpg
5.37686E+17,Wed Nov 26 19:13:55 +0000 2014,Ebola cases shoot up to nearly 16
5.37669E+17,Wed Nov 26 18:06:43 +0000 2014,WHO agency links obesity to half a million cancers worldwide http://www.cbc.ca/news/health/half-million-cancers-worldwide-linked-to-obesity-1.2850571?cmp=rss
5.37621E+17,Wed Nov 26 14:57:22 +0000 2014,Premier lifts 2-decade-old New Brunswick abortion restriction http://www.cbc.ca/news/canada/new-brunswick/new-brunswick-abortion-restriction-lifted-by-premier-brian-gallant-1.2850474?cmp=rss
5.37621E+17,Wed Nov 26 14:57:21 +0000 2014,Ebola questions now greet visitors to Canada at border crossings http://www.cbc.ca/news/canada/windsor/ebola-questions-now-greet-visitors-to-canada-at-border-crossings-1.2850514?cmp=rss
5.3741E+17,Wed Nov 26 00:58:19 +0000 2014,RT @kimbrunhuber: Study links excess bodyweight w 3.6% of world cancer cases; nearly 500
5.37384E+17,Tue Nov 25 23:14:20 +0000 2014,Software by 2 Ontario profs predicts seizure 17 minutes ahead of them http://www.cbc.ca/news/canada/windsor/epileptic-seizures-can-be-predicted-through-researchers-software-1.2849094?cmp=rss
5.37384E+17,Tue Nov 25 23:14:19 +0000 2014,A pill to drink less? Britain mulls offering drug that takes away the buzz http://www.cbc.ca/news/world/britain-mulls-offering-nalmefene-to-curb-nation-s-drinking-problem-1.2849060?cmp=rss
5.37352E+17,Tue Nov 25 21:08:51 +0000 2014,Ontario flavoured tobacco ban 'comprehensive
5.37337E+17,Tue Nov 25 20:10:01 +0000 2014,RT @kimbrunhuber: Study in @JAMA_current of (mostly low-income Chicago kids) found full-day preschool led to higher school readiness &amp; atte…
5.37336E+17,Tue Nov 25 20:02:45 +0000 2014,A pill to drink less? Britain mulls offering drug that takes away the buzz  http://www.cbc.ca/1.2849060 http://pbs.twimg.com/media/B3T_3hbCAAAqiEy.jpg
5.37286E+17,Tue Nov 25 16:44:38 +0000 2014,Don't call them spoogles: Google throws its support behind spoon http://www.cbc.ca/news/health/google-s-latest-a-spoon-that-steadies-tremors-1.2849294?cmp=rss
5.37286E+17,Tue Nov 25 16:44:37 +0000 2014,Nutrition North's impact on northerners uncertain
5.37286E+17,Tue Nov 25 16:44:37 +0000 2014,Involuntary addictions treatment needed
5.37286E+17,Tue Nov 25 16:44:37 +0000 2014,Paramedic course offered in French after service complaints http://www.cbc.ca/news/canada/new-brunswick/paramedic-course-offered-in-french-after-service-complaints-1.2849085?cmp=rss
5.37274E+17,Tue Nov 25 15:59:00 +0000 2014,Veterans face too many barriers to mental-health help
5.37274E+17,Tue Nov 25 15:59:00 +0000 2014,Canadian surgeons reconstruct people wounded in Ukraine's revolution http://www.cbc.ca/news/canadian-surgeons-reconstruct-people-wounded-in-ukraine-s-revolution-1.2847053?cmp=rss
5.37274E+17,Tue Nov 25 15:59:00 +0000 2014,Thalidomide victim calls on Ottawa for compensation http://www.cbc.ca/news/canada/calgary/calgary-thalidomide-victim-calls-on-ottawa-for-compensation-1.2849111?cmp=rss
5.37274E+17,Tue Nov 25 15:58:59 +0000 2014,Ebola bodies dumped at Sierra Leone hospital by protesting burial workers http://www.cbc.ca/news/world/ebola-bodies-dumped-at-sierra-leone-hospital-by-protesting-burial-workers-1.2848900?cmp=rss
5.37274E+17,Tue Nov 25 15:58:59 +0000 2014,Sick Kids research helping doctors diagnose rare lung disease in infants http://www.cbc.ca/news/canada/toronto/sick-kids-research-helping-doctors-diagnose-rare-lung-disease-in-infants-1.2848980?cmp=rss
5.37011E+17,Mon Nov 24 22:31:12 +0000 2014,Former Rouge Valley clerk charged
5.36995E+17,Mon Nov 24 21:27:24 +0000 2014,Saskatoon geneticist says buyer beware for mail-order tests http://www.cbc.ca/news/canada/saskatchewan/saskatoon-geneticist-says-buyer-beware-for-mail-order-tests-1.2845018?cmp=rss
5.3699E+17,Mon Nov 24 21:11:16 +0000 2014,RT @HealthCanada: Fire Risk to Oxygen Therapy Patients from Electronic Cigarettes and Other Electrical Devices http://ow.ly/EORSX
5.36986E+17,Mon Nov 24 20:52:21 +0000 2014,'Substandard medicines a problem
5.36963E+17,Mon Nov 24 19:20:36 +0000 2014,Canadian Ebola vaccine development taken over by Merck http://www.cbc.ca/news/health/canadian-ebola-vaccine-development-taken-over-by-merck-1.2847128?cmp=rss
5.36963E+17,Mon Nov 24 19:20:36 +0000 2014,Saskatchewan Blue Cross denies woman's 'million-dollar baby' bill from Hawaii http://www.cbc.ca/news/canada/saskatoon/jennifer-huculak-kimmel-s-1m-baby-bill-denied-by-saskatchewan-blue-cross-1.2847097?cmp=rss
5.36941E+17,Mon Nov 24 17:53:23 +0000 2014,RT @CBCPolitics: Watch LIVE at 1 pm ET: Military
5.36937E+17,Mon Nov 24 17:39:07 +0000 2014,Military
5.3692E+17,Mon Nov 24 16:31:33 +0000 2014,E-cigarette use to be restricted
5.36913E+17,Mon Nov 24 16:02:54 +0000 2014,Radon gas levels in homes need to be checked
5.36894E+17,Mon Nov 24 14:47:11 +0000 2014,Mental health in the Canadian military: Feds to spend $200M over 6 years http://www.cbc.ca/news/politics/mental-health-in-the-canadian-military-feds-to-spend-200m-over-6-years-1.2846166?cmp=rss
5.3623E+17,Sat Nov 22 18:49:02 +0000 2014,What causes your child's diarrhea? Researchers want to find out http://www.cbc.ca/news/canada/calgary/alberta-researchers-launch-study-into-childhood-intestinal-infections-1.2845836?cmp=rss
5.35919E+17,Fri Nov 21 22:13:17 +0000 2014,Insulin pump tubing may disconnect
5.35906E+17,Fri Nov 21 21:22:19 +0000 2014,RT @HealthCanada: Urgent safety information for insulin pump users - risk of tubing detachment with certain infusion sets http://t.co/6BLDS…
5.35878E+17,Fri Nov 21 19:30:33 +0000 2014,Plague outbreak in Madagascar kills 40 people since late August http://www.cbc.ca/news/health/plague-outbreak-in-madagascar-kills-40-people-since-late-august-who-reports-1.2844972?cmp=rss
5.35855E+17,Fri Nov 21 17:58:01 +0000 2014,Young climbers may be injured as often as kids in other sports http://www.cbc.ca/news/health/rock-climbing-injury-rates-for-children-and-teens-similar-to-other-sports-1.2844792?cmp=rss
5.35855E+17,Fri Nov 21 17:58:01 +0000 2014,Want to hibernate? A long
5.35816E+17,Fri Nov 21 15:24:45 +0000 2014,Christy Clark's office involved in controversial firing of health researchers
5.35805E+17,Fri Nov 21 14:42:13 +0000 2014,Cuban doctor infected with Ebola in Sierra Leone arrives in Switzerland for treatment http://www.cbc.ca/news/health/ebola-outbreak-cuban-doctor-infected-in-sierra-leona-arrives-at-geneva-hospital-1.2844518?cmp=rss
5.35738E+17,Fri Nov 21 10:13:38 +0000 2014,How shovelling snow can 'shock' your heart http://www.cbc.ca/news/health/how-shovelling-snow-can-shock-your-heart-1.2841919?cmp=rss
5.35738E+17,Fri Nov 21 10:13:38 +0000 2014,What happens when you got to the hospital after a sexual assault? http://www.cbc.ca/news/canada/manitoba/what-happens-when-you-got-to-the-hospital-after-a-sexual-assault-1.2843872?cmp=rss
5.35582E+17,Thu Nov 20 23:54:46 +0000 2014,Violence against women needs to 'come out the shadows' http://www.cbc.ca/news/health/violence-against-women-needs-to-come-out-the-shadows-1.2843986?cmp=rss
5.35573E+17,Thu Nov 20 23:19:28 +0000 2014,Woman who received $128K anonymous donation too ill for U.S. treatment http://www.cbc.ca/news/canada/ottawa/stephanie-headley-too-ill-for-life-prolonging-treatments-1.2841985?cmp=rss
5.35508E+17,Thu Nov 20 18:59:09 +0000 2014,202
5.35485E+17,Thu Nov 20 17:28:17 +0000 2014,My QP: Why does my child have to smoke his medical marijuana? http://www.cbc.ca/1.2841202 http://pbs.twimg.com/media/B25slK7IgAAYYPH.jpg
5.35483E+17,Thu Nov 20 17:21:56 +0000 2014,Would you know what to do if someone told you they were raped? http://www.cbc.ca/news/canada/manitoba/manitoba-university-pens-how-to-guide-for-helping-sexual-assault-victims-1.2839188?cmp=rss
5.35455E+17,Thu Nov 20 15:30:08 +0000 2014,Tattoo-removal regulation coming to Quebec http://www.cbc.ca/news/canada/montreal/tattoo-removal-regulation-coming-to-quebec-1.2841200?cmp=rss
5.35455E+17,Thu Nov 20 15:30:08 +0000 2014,McMaster study looks at the 'bright side' of depression http://www.cbc.ca/news/canada/hamilton/news/mcmaster-study-looks-at-the-bright-side-of-depression-1.2840892?cmp=rss
5.35455E+17,Thu Nov 20 15:30:07 +0000 2014,Why Band Aid's celebrity fundraising model may be in need of relief http://www.cbc.ca/news/world/band-aid-30-backlash-celebrity-charity-model-losing-lustre-1.2840715?cmp=rss
5.35446E+17,Thu Nov 20 14:55:11 +0000 2014,Obesity could be costing the world $2 trillion http://www.cbc.ca/news/health/obesity-costs-globally-hit-2-trillion-report-suggests-1.2841782?cmp=rss
5.35247E+17,Thu Nov 20 01:45:04 +0000 2014,Iqaluit RCMP are asking for the public’s help to find Julie Kooneelusie
5.35222E+17,Thu Nov 20 00:05:19 +0000 2014,Harm from smoking cessation drug may be more common than thought http://www.cbc.ca/news/health/smoking-cessation-drug-bupropion-may-cause-more-harm-than-thought-1.2841174?cmp=rss
5.35209E+17,Wed Nov 19 23:11:16 +0000 2014,RT @SafeMedUse: IMOVANE (zopiclone) - New Dosage Recommendations to Minimize the Risk of Next-Day Impairment http://ow.ly/Eyy1A @Health…
5.35181E+17,Wed Nov 19 21:20:16 +0000 2014,AIDS network warns of syphilis spike in Hamilton http://www.cbc.ca/news/canada/hamilton/news/aids-network-warns-of-syphilis-spike-in-hamilton-1.2840772?cmp=rss
5.35172E+17,Wed Nov 19 20:46:41 +0000 2014,Ebola spread still intense in Sierra Leone http://www.cbc.ca/news/health/ebola-spread-remains-intense-in-sierra-leone-who-reports-1.2840922?cmp=rss
5.35166E+17,Wed Nov 19 20:20:57 +0000 2014,'Considerable' number of Canadians with Parkinson's feel embarrassed http://www.cbc.ca/news/health/parkinson-s-disease-interferes-with-social-interactions-statscan-finds-1.2840755?cmp=rss
5.35131E+17,Wed Nov 19 18:04:08 +0000 2014,Nunavut nurse admits to failing to see infant and other allegations http://www.cbc.ca/news/canada/north/nunavut-nurse-admits-to-failing-to-see-infant-and-other-allegations-1.2838235?cmp=rss
5.35116E+17,Wed Nov 19 17:01:55 +0000 2014,France Gelinas takes aim at flavoured tobacco products again http://www.cbc.ca/news/canada/toronto/france-gelinas-takes-aim-at-flavoured-tobacco-products-again-1.2840446?cmp=rss
5.35098E+17,Wed Nov 19 15:50:50 +0000 2014,Canadian woman who gave birth in Hawaii billed almost $1M US http://www.cbc.ca/news/canada/saskatoon/jennifer-huculak-kimmel-billed-950k-us-after-giving-birth-in-u-s-1.2839319?cmp=rss
5.35088E+17,Wed Nov 19 15:11:36 +0000 2014,How much money did last summer's ALS Ice Bucket Challenge raise? http://www.cbc.ca/news/politics/rona-ambrose-als-canada-s-tammy-moore-give-ice-bucket-challenge-results-1.2840249?cmp=rss
5.35087E+17,Wed Nov 19 15:07:22 +0000 2014,RT @karenpaulscbc: Great conversation @TheCurrentCBC on sale of #Ebola vaccine license to small US company. Advances our earlier story. @PH…
5.34812E+17,Tue Nov 18 20:54:47 +0000 2014,RT @CIHI_ICIS: Almost 2500 youth ( age 10-17) r #hospitalized each yr from self-inflicted injuries (e.g. #poisoning
5.34808E+17,Tue Nov 18 20:40:02 +0000 2014,1 in 4 injury hospitalizations for teens caused by self-harm http://www.cbc.ca/news/health/self-harm-behind-1-in-4-teen-injury-hospitalizations-1.2839395?cmp=rss
5.34808E+17,Tue Nov 18 20:40:02 +0000 2014,'No reason we shouldn't see human cases' of H5N8 bird flu
5.34803E+17,Tue Nov 18 20:18:08 +0000 2014,RT @kimbrunhuber: Girls 4x more likely to be hospitalized for self-harm says CIHI report. 90% increase in the 5-year rate of girls hospital…
5.34775E+17,Tue Nov 18 18:28:04 +0000 2014,Did you read this one? Tattoo-removal procedures leave clients 'horrified
5.34759E+17,Tue Nov 18 17:24:56 +0000 2014,Tattoo-removal procedures leave clients 'horrified
5.34752E+17,Tue Nov 18 16:56:30 +0000 2014,Many more health workers needed to fight Ebola outbreak
5.34716E+17,Tue Nov 18 14:32:51 +0000 2014,Struggling with your grades? Take an STD test for bonus points http://www.cbc.ca/news/canada/nova-scotia/dal-students-boost-grades-with-std-tests-1.2838423?cmp=rss
5.345E+17,Tue Nov 18 00:13:13 +0000 2014,Antibiotic resistance poses 'alarming' health threat in Europe
5.345E+17,Tue Nov 18 00:13:13 +0000 2014,Pioneering preemies
5.34494E+17,Mon Nov 17 23:51:53 +0000 2014,Pornography
5.34475E+17,Mon Nov 17 22:35:13 +0000 2014,Stool softeners for constipation should be reconsidered http://www.cbc.ca/news/health/stool-softeners-for-constipation-should-be-reconsidered-review-suggests-1.2838221?cmp=rss
5.34356E+17,Mon Nov 17 14:44:49 +0000 2014,Ebola outbreak: Dr. Martin Salia
5.34356E+17,Mon Nov 17 14:44:49 +0000 2014,Gordie Howe 'not doing well at all' in recovery from stroke http://www.cbc.ca/sports/hockey/gordie-howe-not-doing-well-at-all-in-recovery-from-stroke-says-son-1.2837082?cmp=rss
5.34346E+17,Mon Nov 17 14:03:25 +0000 2014,"RT @kimbrunhuber: ""Drowning may be considerably underestimated"" says WHO report. 370"
5.34346E+17,Mon Nov 17 14:03:01 +0000 2014,American Ebola survivor visits Winnipeg http://www.cbc.ca/news/canada/manitoba/american-ebola-survivor-visits-winnipeg-1.2837218?cmp=rss
5.34293E+17,Mon Nov 17 10:34:25 +0000 2014,Science for sale: diet-based DNA testing veers into marketing http://www.cbc.ca/news/health/science-for-sale-diet-based-dna-testing-veers-into-marketing-1.2835476?cmp=rss
5.34293E+17,Mon Nov 17 10:34:25 +0000 2014,Pornography
5.33391E+17,Fri Nov 14 22:48:55 +0000 2014,Lung cancer diagnosis wrong
5.33342E+17,Fri Nov 14 19:32:56 +0000 2014,Canada 'really lagged behind' on lung cancer screening
5.33339E+17,Fri Nov 14 19:19:58 +0000 2014,RT @HealthCanada: #recall: Nutek Disposables Inc. Recalls Personnelle Baby Wipes and Cuties Baby Wipes http://ow.ly/EhYIE #health #safe…
5.33325E+17,Fri Nov 14 18:25:23 +0000 2014,Global emergency fund would have helped fight Ebola
5.33308E+17,Fri Nov 14 17:19:51 +0000 2014,Ebola vaccine clinical trial to begin in Halifax http://www.cbc.ca/news/canada/nova-scotia/ebola-vaccine-clinical-trial-to-begin-in-halifax-1.2835412?cmp=rss
5.33308E+17,Fri Nov 14 17:19:51 +0000 2014,Saskatoon's Canadian Light Source invents new way of making isotopes http://www.cbc.ca/news/canada/saskatoon/saskatoon-s-canadian-light-source-invents-new-way-of-making-isotopes-1.2834537?cmp=rss
5.33304E+17,Fri Nov 14 17:02:00 +0000 2014,RT @CBCAlerts: Ontario judge upholds aboriginal family's right to choose alternative treatment for daughter with leukemia. Rules against Mc…
5.33301E+17,Fri Nov 14 16:49:29 +0000 2014,RT @CBCAlerts: US-based Centers for Disease Control: Quest to control #Ebola showing signs of progress in #Liberia
5.33274E+17,Fri Nov 14 15:01:54 +0000 2014,'We can't conclude that the drugs work
5.33274E+17,Fri Nov 14 15:01:54 +0000 2014,Doctor who contracted Ebola in Sierra Leone to be treated in U.S. http://www.cbc.ca/news/world/ebola-outbreak-u-s-permanent-resident-contracts-virus-in-africa-1.2834853?cmp=rss
5.33274E+17,Fri Nov 14 15:01:54 +0000 2014,Tory anti-pot ad mocked and condemned by YouTube viewers http://www.cbc.ca/news/politics/tory-anti-pot-ad-mocked-and-condemned-by-youtube-viewers-1.2833776?cmp=rss
5.33263E+17,Fri Nov 14 14:20:39 +0000 2014,Judge to decide if aboriginal girl should be taken from family for chemo http://www.cbc.ca/news/canada/hamilton/news/judge-to-decide-if-aboriginal-girl-should-be-taken-from-family-for-chemo-1.2834674?cmp=rss
5.33263E+17,Fri Nov 14 14:19:24 +0000 2014,RT @NightShiftMD: Makayla's Choice &amp; Hippocrates Health http://www.cbc.ca/1.2834010 My debrief with Connie Walker on the dubious institute that …
5.33212E+17,Fri Nov 14 10:56:32 +0000 2014,3 pro-choice groups merge to gain clout on abortion access concerns http://www.cbc.ca/news/politics/pro-choice-groups-merge-amid-abortion-access-concerns-1.2833982?cmp=rss
5.33003E+17,Thu Nov 13 21:05:15 +0000 2014,Helmet claims 'not based on prior adequate and proper testing
5.33003E+17,Thu Nov 13 21:05:15 +0000 2014,Dr. Bob Rishiraj accused over propofol use in case of brain damaged teen http://www.cbc.ca/news/canada/british-columbia/dr-bob-rishiraj-accused-over-propofol-use-in-case-of-brain-damaged-teen-1.2834105?cmp=rss
5.32986E+17,Thu Nov 13 19:59:34 +0000 2014,Contact-lens care lapses linked to eye infections http://www.cbc.ca/news/health/contact-lens-care-lapses-linked-to-eye-infections-1.2834052?cmp=rss
5.32986E+17,Thu Nov 13 19:59:34 +0000 2014,F--k Cancer's Yael Cohen loses obscenity trademark battle http://www.cbc.ca/news/canada/british-columbia/f-k-cancer-s-yael-cohen-loses-obscenity-trademark-battle-1.2832808?cmp=rss
5.32952E+17,Thu Nov 13 17:43:32 +0000 2014,Nunavut MLAs want answers after Cape Dorset baby’s death http://www.cbc.ca/news/canada/north/nunavut-mlas-want-answers-after-cape-dorset-baby-s-death-1.2833862?cmp=rss
5.32935E+17,Thu Nov 13 16:36:48 +0000 2014,How sweet is it? Nutritionally
5.32917E+17,Thu Nov 13 15:26:29 +0000 2014,Chief doctor's demotion by Ottawa worries public health community http://www.cbc.ca/news/health/chief-doctor-s-demotion-by-ottawa-worries-public-health-community-1.2833654?cmp=rss
5.32866E+17,Thu Nov 13 12:00:57 +0000 2014,'Doctor' treating First Nations girls says people can heal themselves from cancer http://www.cbc.ca/news/aboriginal/doctor-treating-first-nations-girls-says-people-can-heal-themselves-from-cancer-1.2832760?cmp=rss
5.32866E+17,Thu Nov 13 12:00:56 +0000 2014,Doctors Without Border to host 3 accelerated Ebola drug trials http://www.cbc.ca/news/health/doctors-without-border-to-host-3-accelerated-ebola-drug-trials-1.2833454?cmp=rss
5.32866E+17,Thu Nov 13 12:00:56 +0000 2014,Ebola outbreak: U.S. nurses walk out to protest Ebola protections http://www.cbc.ca/news/world/ebola-outbreak-u-s-nurses-walk-out-to-protest-ebola-protections-1.2833303?cmp=rss
5.32866E+17,Thu Nov 13 12:00:56 +0000 2014,India sterilization deaths: doctor found
5.32676E+17,Wed Nov 12 23:27:07 +0000 2014,Head injuries in children ranked by cause http://www.cbc.ca/news/health/head-injuries-in-children-ranked-by-cause-1.2833026?cmp=rss
5.32637E+17,Wed Nov 12 20:51:04 +0000 2014,RT @Royal_College: Research shows the root of many chronic diseases are in childhood – Canada's call to action http://ow.ly/EadY0 #chil…
5.32624E+17,Wed Nov 12 20:00:19 +0000 2014,Mother of twins receives stem cell match http://www.cbc.ca/news/canada/saskatchewan/mother-of-twins-receives-stem-cell-match-1.2831874?cmp=rss
5.32624E+17,Wed Nov 12 20:00:10 +0000 2014,Nursing students say poor translation makes licensing exam harder http://www.cbc.ca/news/canada/montreal/poor-translation-in-nursing-exam-causing-problems-for-students-1.2832648?cmp=rss
5.32592E+17,Wed Nov 12 17:53:05 +0000 2014,Dallas Ebola victim's family settles with hospital http://www.cbc.ca/news/world/ebola-victim-thomas-eric-duncan-s-survivors-settle-with-dallas-hospital-1.2832568?cmp=rss
5.32563E+17,Wed Nov 12 15:58:46 +0000 2014,Mali reports 2 new Ebola deaths in capital http://www.cbc.ca/news/health/ebola-outbreak-mali-reports-2-new-deaths-1.2832303?cmp=rss
5.32546E+17,Wed Nov 12 14:51:37 +0000 2014,Winnipeg patient alarmed to hear medical details broadcast in clinic http://www.cbc.ca/news/canada/manitoba/winnipeg-patient-alarmed-to-hear-medical-details-broadcast-in-clinic-1.2830817?cmp=rss
5.32531E+17,Wed Nov 12 13:49:11 +0000 2014,Shorter overseas troop deployments tied to better mental health in U.K. study http://www.cbc.ca/news/health/shorter-overseas-troop-deployments-tied-to-better-mental-health-in-u-k-study-1.2831755?cmp=rss
5.32313E+17,Tue Nov 11 23:23:38 +0000 2014,India sterilization program leaves 8 women dead
5.3228E+17,Tue Nov 11 21:12:25 +0000 2014,Atkins
5.32202E+17,Tue Nov 11 16:04:26 +0000 2014,Ontario 'indifferent' to staffing levels in long term care homes: study http://www.cbc.ca/news/canada/sudbury/long-term-care-workers-demand-mandatory-staff-to-patient-ratios-1.2830963?cmp=rss
5.32182E+17,Tue Nov 11 14:44:28 +0000 2014,New York doctor who contracted Ebola to get out of hospital Tuesday http://www.cbc.ca/news/world/ebola-outbreak-nyc-doctor-craig-spencer-to-be-released-from-hospital-1.2830802?cmp=rss
5.31977E+17,Tue Nov 11 01:08:01 +0000 2014,Ebola crisis: Canada imposes quarantine
5.31884E+17,Mon Nov 10 18:58:30 +0000 2014,Quebec lymphoma patient desperately seeks stem cell match http://www.cbc.ca/news/canada/montreal/marc-andré-skelling-lymphoma-patient-desperately-seeks-stem-cell-match-1.2829377?cmp=rss
5.31884E+17,Mon Nov 10 18:58:30 +0000 2014,Little known about dementia in Nova Scotia
5.31861E+17,Mon Nov 10 17:27:42 +0000 2014,'Every day we have to cry
5.31817E+17,Mon Nov 10 14:34:19 +0000 2014,Maine nurse likely leaving town soon after Ebola controversy fades http://www.cbc.ca/news/world/kaci-hickox-maine-nurse-nearing-end-of-ebola-incubation-period-1.2829555?cmp=rss
5.3176E+17,Mon Nov 10 10:46:20 +0000 2014,Laundry pods pose serious risk to young children
5.31547E+17,Sun Nov 09 20:40:23 +0000 2014,B.C. First Nation considers growing medical marijuana on its reserve http://www.cbc.ca/news/canada/british-columbia/penticton-indian-band-considers-growing-medical-marijuana-1.2829343?cmp=rss
5.311E+17,Sat Nov 08 15:06:20 +0000 2014,New Ottawa centre targets heart disease in women http://www.cbc.ca/news/canada/ottawa/heart-disease-in-women-targetted-by-new-ottawa-centre-1.2828751?cmp=rss
5.30882E+17,Sat Nov 08 00:37:19 +0000 2014,Colour-changing marker alerts users to reapply sunscreen http://www.cbc.ca/news/health/colour-changing-marker-alerts-users-to-reapply-sunscreen-1.2828270?cmp=rss
5.308E+17,Fri Nov 07 19:14:13 +0000 2014,Ebola safe burial manual published as death toll rises to 4
5.308E+17,Fri Nov 07 19:14:13 +0000 2014,Ontario banning smoking on patios
5.308E+17,Fri Nov 07 19:14:12 +0000 2014,Woman who crawled 8 hours for help after crash disputes ambulance charge http://www.cbc.ca/news/canada/nova-scotia/colleen-hopkins-disabled-woman-disputes-700-ambulance-charge-1.2827488?cmp=rss
5.30786E+17,Fri Nov 07 18:18:05 +0000 2014,A baby’s death
5.30765E+17,Fri Nov 07 16:53:33 +0000 2014,Ebola fears lead First Nation to reject volunteers who visited East Africa http://www.cbc.ca/news/canada/north/ebola-fears-lead-first-nation-to-reject-volunteers-who-visited-east-africa-1.2827461?cmp=rss
5.30739E+17,Fri Nov 07 15:09:00 +0000 2014,RT @TheCurrentCBC: If better health can't entice people to lose weight
5.30725E+17,Fri Nov 07 14:16:04 +0000 2014,P.E.I. abortion policy not led by health minister http://www.cbc.ca/news/canada/prince-edward-island/p-e-i-abortion-policy-not-led-by-health-minister-1.2827174?cmp=rss
5.30725E+17,Fri Nov 07 14:16:04 +0000 2014,Homeless people's life expectancy half of average in B.C. http://www.cbc.ca/news/canada/british-columbia/homeless-people-s-life-expectancy-half-of-average-in-b-c-1.2826335?cmp=rss
5.3072E+17,Fri Nov 07 13:55:24 +0000 2014,RT @CBCAlerts: #WHO: More than 20% of new #Ebola infections occur during burial of victims. Agency issues burial guidelines developed by in…
